order_number,user_id,completed_time,items_ordered
10825713048,10698168.0,2017-07-25 12:18:42,9
19155848126,1351636.0,2017-08-10 14:02:55,5
1304357807,1430754.0,2017-07-30 16:39:22,7
10252798757,10437167.0,2017-07-24 12:36:55,3
16724888357,15952664.0,2017-08-09 16:02:42,5
187634874,16333668.0,2017-08-10 12:15:48,15
20731737999,12861979.0,2017-08-05 16:02:18,24
9867370530,13371384.0,2017-08-06 18:11:31,8
20123779505,12387492.0,2017-08-04 21:16:26,10
7909738410,10642034.0,2017-07-25 09:07:07,6
7517174341,1280695.0,2017-08-06 12:23:26,7
4654906543,10739937.0,2017-07-25 15:24:04,17
6042589325,7482397.0,2017-07-27 17:08:05,24
3365078572,534157.0,2017-08-05 10:12:57,13
301664734,16391349.0,2017-08-10 16:44:56,8
15898591714,11949028.0,2017-08-02 20:46:29,5
8595505743,15923713.0,2017-08-09 15:08:31,2
7399716078,11867479.0,2017-08-02 10:12:19,7
22557046818,15565030.0,2017-08-09 06:03:23,17
6113530939,219011.0,2017-08-09 08:46:37,16
6365798803,14068197.0,2017-08-07 14:20:53,12
4904715661,10623912.0,2017-07-25 07:52:19,12
5377034484,10825685.0,2017-07-25 20:51:17,8
22016413119,11775101.0,2017-08-01 13:06:13,7
7064971548,16596658.0,2017-08-11 06:51:55,11
22142668330,10931544.0,2017-07-26 08:42:41,10
19449156730,15687464.0,2017-08-09 08:52:56,7
9814604712,13316576.0,2017-08-06 17:09:38,8
14129367889,12166492.0,2017-08-04 10:26:54,7
19622625697,14830426.0,2017-08-08 09:25:51,8
8372629694,10843807.0,2017-07-25 22:00:47,7
12230484646,12955241.0,2017-08-06 05:45:02,12
22774989712,11122488.0,2017-07-27 05:17:26,7
19534884354,12567828.0,2017-08-05 07:54:33,15
9986197431,10514296.0,2017-07-24 17:42:57,13
8747952365,13346190.0,2017-08-06 17:50:55,13
3024911079,14870648.0,2017-08-08 10:30:57,10
12258159672,5441020.0,2017-08-10 13:56:49,12
11467106527,5838599.0,2017-08-11 08:08:47,17
1293552982,14664897.0,2017-08-10 10:40:22,11
4157413553,15002143.0,2017-08-08 12:24:33,7
13988189105,2819960.0,2017-08-05 11:49:49,13
11362659686,13837473.0,2017-08-07 10:10:34,19
6972709118,12187045.0,2017-08-04 11:28:48,22
16401838016,14088529.0,2017-08-11 12:58:22,10
18341028184,74256.0,2017-07-31 07:01:43,8
6219382620,10445123.0,2017-07-25 12:46:45,20
16739105922,3728270.0,2017-07-31 11:31:38,14
7937341538,3651804.0,2017-08-10 14:11:36,13
17693174557,11602058.0,2017-07-31 07:30:51,16
592306994,9732177.0,2017-07-31 13:30:11,7
16487442314,12155000.0,2017-08-04 09:51:28,11
11664679471,16576547.0,2017-08-11 05:29:49,12
16020785240,5778487.0,2017-07-29 17:29:07,12
13402495094,14024660.0,2017-08-07 13:35:46,6
14315441063,1370642.0,2017-07-31 08:16:51,10
14353214584,11212877.0,2017-07-27 16:34:34,10
21711956645,15931669.0,2017-08-09 15:18:13,12
15268181425,14768325.0,2017-08-08 08:37:18,15
18268962905,11391445.0,2017-07-29 08:51:21,10
1849418224,3184610.0,2017-08-08 17:49:33,27
17237916398,7715552.0,2017-08-11 14:37:01,4
6347226372,10973313.0,2017-07-26 11:24:17,30
2542621158,16158194.0,2017-08-10 04:56:14,13
4406466546,12904190.0,2017-08-05 20:06:51,5
18671667191,10553192.0,2017-07-24 20:20:47,26
7788859702,10849553.0,2017-07-25 22:13:31,4
8355887442,15960841.0,2017-08-09 16:19:03,4
1810953300,13489619.0,2017-08-06 20:40:52,31
19487180284,13179335.0,2017-08-06 13:32:00,4
6303766239,10966462.0,2017-07-26 10:57:31,7
12503352920,14836172.0,2017-08-08 09:36:19,6
8630916060,8881106.0,2017-08-03 02:29:42,6
9652010605,6770777.0,2017-07-30 08:05:14,13
3360986343,10350535.0,2017-07-24 07:55:12,3
17157062014,11928475.0,2017-08-02 18:14:33,5
16580036427,14078805.0,2017-08-08 18:56:46,7
15966133928,12046047.0,2017-08-08 18:56:59,7
7571663434,14919268.0,2017-08-08 10:52:49,7
18723091787,14249859.0,2017-08-07 17:58:34,8
10047412529,14848327.0,2017-08-08 09:44:16,23
9768968342,16642847.0,2017-08-11 09:02:35,3
16223642917,16709147.0,2017-08-11 13:11:23,9
2799605195,10184343.0,2017-08-02 18:34:29,13
6070443084,11748802.0,2017-08-01 09:20:01,6
11276826814,16626493.0,2017-08-11 08:14:32,5
8814158095,10967567.0,2017-07-26 11:04:17,20
14363937,12588160.0,2017-08-05 10:49:52,21
7350086770,11899524.0,2017-08-02 14:30:04,9
17521841600,16350685.0,2017-08-10 13:09:00,7
4901999775,14032174.0,2017-08-07 14:01:29,9
12938176683,16609476.0,2017-08-11 07:47:05,7
17532940526,16214549.0,2017-08-10 07:44:23,6
3496508415,2961179.0,2017-08-11 02:38:44,19
7386366188,11317189.0,2017-07-28 10:59:57,14
16477099766,14534949.0,2017-08-08 06:10:17,7
18646114766,16532568.0,2017-08-10 22:26:14,9
16911430271,16547375.0,2017-08-11 13:07:32,17
8430710835,11194976.0,2017-07-27 13:32:55,6
1790119670,14985347.0,2017-08-08 12:03:05,12
11425630903,12202957.0,2017-08-04 12:15:49,3
22866668057,11791676.0,2017-08-01 15:46:19,11
12762818128,1936844.0,2017-08-03 15:18:08,30
15017053303,11324261.0,2017-07-28 12:16:15,7
20892107201,16712020.0,2017-08-11 13:31:32,10
17692002109,12850045.0,2017-08-05 15:33:39,8
15166601810,12552137.0,2017-08-05 07:28:22,14
17342505011,16743844.0,2017-08-11 15:32:17,25
1204249594,15020486.0,2017-08-08 12:39:40,9
19605350328,16261622.0,2017-08-10 09:23:38,8
8010460447,15203695.0,2017-08-08 16:32:43,12
20534444137,12637443.0,2017-08-05 09:15:21,13
18548375645,11200501.0,2017-07-27 14:21:39,20
1163584766,8488610.0,2017-07-24 11:37:06,63
20873312452,11377964.0,2017-07-29 04:47:51,9
7747056673,15786251.0,2017-08-09 10:56:41,4
21718084995,10971103.0,2017-07-26 11:13:13,10
6953617209,16753568.0,2017-08-11 16:41:13,7
18390459945,15464254.0,2017-08-08 23:20:33,9
21063193276,13776477.0,2017-08-07 08:48:26,10
13939460638,785655.0,2017-07-24 08:09:26,10
10481116192,10967125.0,2017-07-26 10:57:40,22
9597780400,7572786.0,2017-08-04 18:16:24,10
16658230010,13854932.0,2017-08-07 10:36:25,14
550431262,15062476.0,2017-08-08 13:21:28,4
3303205030,13221546.0,2017-08-06 14:41:02,6
15106872949,10434957.0,2017-07-24 12:24:13,6
17908478776,16453671.0,2017-08-10 17:40:33,11
5404593061,15508454.0,2017-08-09 03:10:27,22
4753457012,16752463.0,2017-08-11 16:32:15,16
3741883317,15590003.0,2017-08-09 06:44:14,11
4446895624,10912759.0,2017-07-26 17:23:14,15
12235344040,11576422.0,2017-08-05 16:10:55,5
17498674436,11260392.0,2017-07-27 23:25:53,8
15609075741,10537059.0,2017-07-24 19:15:56,15
20879214344,3950375.0,2017-08-06 20:14:39,28
3288757787,12095551.0,2017-08-04 05:53:50,18
9194997960,11030994.0,2017-07-26 15:58:34,16
16803692498,16385161.0,2017-08-10 14:26:25,3
20324628201,11256193.0,2017-07-27 21:53:53,6
18750320222,14903135.0,2017-08-08 10:43:56,7
8600692841,15336295.0,2017-08-08 19:39:39,24
16738469834,10590099.0,2017-07-25 05:55:09,19
8417138190,16456323.0,2017-08-10 17:45:56,3
13518594839,12625730.0,2017-08-05 08:59:47,16
6009300298,9563554.0,2017-08-11 07:40:27,16
647198472,16751800.0,2017-08-11 16:24:11,9
14279899301,14929876.0,2017-08-08 11:08:03,7
18938175459,8302307.0,2017-08-06 09:21:27,21
19356303085,13021983.0,2017-08-06 09:00:47,7
13266389029,12209366.0,2017-08-04 12:27:33,3
10112663874,16007030.0,2017-08-09 18:08:37,23
2729503886,9549410.0,2017-07-30 17:14:11,12
4087273489,10667007.0,2017-07-25 10:53:36,15
129918329,12325391.0,2017-08-04 18:13:32,17
20353971026,14612078.0,2017-08-08 06:23:01,7
17841733167,16484390.0,2017-08-10 19:21:41,4
16676660761,16587818.0,2017-08-11 06:19:48,3
19525474916,13621777.0,2017-08-07 03:53:44,20
2991512871,12893582.0,2017-08-05 18:54:58,5
10796786454,11964498.0,2017-08-03 04:46:09,15
6111015705,15767245.0,2017-08-09 10:34:20,23
21732168148,4954820.0,2017-08-10 14:07:11,24
2324496403,15046122.0,2017-08-08 13:18:49,11
17621663256,13993720.0,2017-08-07 13:07:56,7
22031320431,6216067.0,2017-08-06 11:20:58,11
4572874582,10347662.0,2017-07-25 09:24:20,6
16232564801,13887198.0,2017-08-07 11:12:42,8
15247352993,7843732.0,2017-07-26 05:44:15,6
14820816452,11624600.0,2017-07-31 09:46:06,8
6926983255,12516777.0,2017-08-05 07:25:08,9
19550633098,12788828.0,2017-08-05 12:46:12,10
7751740623,16240406.0,2017-08-10 08:38:37,7
17025159843,14215825.0,2017-08-07 17:21:13,5
8324003393,11739520.0,2017-08-01 07:40:15,2
4124134968,13501332.0,2017-08-06 21:09:27,10
4596190395,14447654.0,2017-08-08 09:39:26,7
6853151852,4784208.0,2017-08-01 13:50:43,16
20942187930,13197457.0,2017-08-06 14:09:16,7
15296822106,13956150.0,2017-08-07 12:46:16,10
18416867556,11766482.0,2017-08-01 11:34:56,6
17624275136,16687489.0,2017-08-11 12:05:14,21
3624458588,11988145.0,2017-08-03 09:33:16,17
22634934961,11822174.0,2017-08-01 20:06:38,11
21427318213,11392771.0,2017-07-29 08:58:09,7
17239278918,1428544.0,2017-07-30 09:37:41,5
6172108190,14336270.0,2017-08-07 19:45:57,4
18209608530,13369395.0,2017-08-06 18:20:17,10
3069965641,12803635.0,2017-08-05 13:03:04,3
4951571698,16755999.0,2017-08-11 16:42:11,5
17925631095,12135773.0,2017-08-04 08:38:59,6
14329613663,10505898.0,2017-07-24 17:20:51,19
12483162554,11438518.0,2017-07-29 19:11:14,18
16323233561,11477635.0,2017-07-30 10:31:31,6
10860916871,11937978.0,2017-08-02 19:27:12,15
1908695388,13768963.0,2017-08-07 08:38:25,15
11605825599,11721177.0,2017-07-31 23:30:53,10
7513861145,16727269.0,2017-08-11 14:23:26,9
22241234577,15282813.0,2017-08-08 18:17:45,15
15133070133,3105050.0,2017-08-04 11:45:32,6
16980174212,9351836.0,2017-07-24 06:03:08,14
12801044450,2866370.0,2017-07-30 19:46:06,8
748909210,13951067.0,2017-08-07 12:30:11,20
3899182479,12842089.0,2017-08-05 14:37:20,11
5419232078,12796784.0,2017-08-05 12:56:21,14
12543312039,489515.0,2017-07-24 17:28:28,6
9511630312,10259925.0,2017-07-27 20:56:25,11
18501432185,14153282.0,2017-08-07 16:05:49,14
21980837317,13549068.0,2017-08-08 10:52:04,16
19394882664,12574016.0,2017-08-05 07:59:01,12
10337131017,10490428.0,2017-07-24 19:03:16,5
6040217887,13708851.0,2017-08-07 07:34:48,11
12731818360,11377080.0,2017-07-29 04:08:39,7
13966603237,10101689.0,2017-08-05 19:44:30,10
21016179988,12472356.0,2017-08-05 05:04:37,9
9581217939,16055871.0,2017-08-09 20:00:46,39
14242715753,12246494.0,2017-08-04 14:07:42,8
4241312884,13229060.0,2017-08-06 15:07:32,8
8468313259,1760486.0,2017-07-30 19:28:57,17
9686082782,15680834.0,2017-08-09 08:45:47,8
17311132459,16306706.0,2017-08-10 10:59:19,13
11404949441,11138842.0,2017-07-27 07:33:30,10
4112873478,16209024.0,2017-08-10 07:29:25,3
3176630901,9060779.0,2017-08-03 13:18:42,31
9312261068,10313849.0,2017-07-24 04:56:35,6
6881577966,15978300.0,2017-08-09 17:00:46,12
17957583362,5212285.0,2017-07-31 15:35:38,10
11816878337,11282492.0,2017-07-28 06:50:45,9
8915071906,14443455.0,2017-08-07 22:31:35,25
16351736012,13060216.0,2017-08-06 10:23:07,7
19779033149,11633661.0,2017-07-31 10:58:26,25
14395849500,15836418.0,2017-08-09 12:13:11,22
5723270435,12528269.0,2017-08-05 06:55:39,4
20499691965,15354196.0,2017-08-08 20:11:47,21
12932575907,13967200.0,2017-08-07 12:46:24,5
10006335679,14821365.0,2017-08-08 09:21:01,7
21873334558,14607216.0,2017-08-08 06:23:16,7
10572908249,7176754.0,2017-08-04 04:59:40,21
11170519020,13584649.0,2017-08-07 00:14:24,12
3236243589,13555698.0,2017-08-06 22:39:01,18
7588070185,10439377.0,2017-07-24 12:45:24,3
9328497803,13682110.0,2017-08-07 10:19:19,4
9608672602,2656862.0,2017-07-31 13:29:12,15
17820436892,6024239.0,2017-08-10 14:05:27,16
14697821100,13886093.0,2017-08-07 11:11:31,13
8113294666,10510097.0,2017-07-24 17:22:34,3
16836097520,10454184.0,2017-07-24 13:39:17,6
14370493702,10536617.0,2017-07-24 19:15:05,9
16254259275,10607779.0,2017-07-25 06:28:23,7
16656774869,10973976.0,2017-07-26 11:20:41,4
7397048147,16368586.0,2017-08-10 13:57:57,13
7185671316,16452566.0,2017-08-10 17:31:25,9
13402368019,12048920.0,2017-08-03 17:51:55,8
8947584131,14450527.0,2017-08-07 22:55:08,7
19509973284,12528490.0,2017-08-05 06:58:09,6
7287355673,15548013.0,2017-08-09 05:24:03,10
7069523317,11470121.0,2017-07-30 07:35:18,9
5604224114,12838553.0,2017-08-05 14:29:29,19
9720001434,13062426.0,2017-08-06 10:26:24,11
22068652237,13848523.0,2017-08-07 10:23:12,12
14313740305,1140581.0,2017-08-10 18:38:02,8
15781298890,15630225.0,2017-08-09 07:44:02,9
11016530524,11512111.0,2017-07-30 11:25:09,20
5727097083,13676585.0,2017-08-07 06:21:15,18
22921610572,12826177.0,2017-08-05 13:47:40,10
4097872947,10855078.0,2017-07-25 22:54:10,8
5325913511,15876419.0,2017-08-09 13:25:57,4
11797960216,10725130.0,2017-07-25 14:24:31,23
18758669751,15783599.0,2017-08-09 10:53:37,11
6443426954,16188029.0,2017-08-10 06:46:39,11
8717415426,10981932.0,2017-07-26 11:56:51,27
19914450410,11604931.0,2017-08-01 07:16:54,7
4362907766,11295531.0,2017-07-28 08:25:15,7
12728640450,11825489.0,2017-08-01 20:35:14,9
9039805046,11934442.0,2017-08-02 19:11:40,15
17772790115,13563212.0,2017-08-06 22:56:53,5
15541204650,10651095.0,2017-07-25 10:15:09,7
707855958,12155221.0,2017-08-04 09:49:43,6
15953803122,16056534.0,2017-08-09 19:54:46,6
6874036588,14695395.0,2017-08-08 08:04:29,9
20921825294,15782715.0,2017-08-09 10:53:36,4
11158378309,14466881.0,2017-08-08 00:09:55,18
10055448568,10513191.0,2017-07-24 17:40:51,5
443600149,11777753.0,2017-08-01 13:17:04,14
10638832735,15222701.0,2017-08-08 17:00:06,9
10646119273,12964302.0,2017-08-06 06:35:59,11
5467118469,12457549.0,2017-08-05 04:00:07,6
14603542237,12142624.0,2017-08-04 09:05:31,10
1419584886,10752976.0,2017-07-26 10:34:12,12
8830765567,14776723.0,2017-08-08 08:48:15,16
666218483,11613329.0,2017-07-31 08:46:44,27
11874669678,15149329.0,2017-08-08 15:20:08,14
3450806518,14221792.0,2017-08-07 17:27:11,6
6010816113,14020019.0,2017-08-07 13:34:27,4
9194587801,10722478.0,2017-07-25 14:57:11,24
1000072522,533273.0,2017-08-08 12:01:01,21
12735952150,11783278.0,2017-08-01 14:04:14,5
4554890422,10481809.0,2017-07-24 16:43:21,4
14820984398,13586638.0,2017-08-07 00:21:51,6
21598052434,11954774.0,2017-08-03 11:47:06,10
12678702505,8037549.0,2017-08-09 14:14:06,24
6275626797,16443726.0,2017-08-10 17:08:34,17
22288893843,12975131.0,2017-08-09 16:15:51,19
8087887808,16392012.0,2017-08-10 14:55:10,10
18618297876,11557637.0,2017-07-30 19:09:33,12
10230418193,15879513.0,2017-08-09 17:14:54,32
674247553,12529153.0,2017-08-05 06:59:57,1
12609771252,11713442.0,2017-07-31 21:07:21,7
19487960950,12815569.0,2017-08-05 13:16:44,12
16411577113,10572861.0,2017-07-24 21:59:27,6
12672900985,16025152.0,2017-08-09 18:48:07,28
13313199940,11893115.0,2017-08-02 13:28:59,22
806972503,14382017.0,2017-08-07 23:12:25,27
20201297003,16498313.0,2017-08-10 20:13:02,18
10669250143,16043495.0,2017-08-09 19:23:00,9
20486944859,15875756.0,2017-08-09 13:26:16,3
22694277675,11869468.0,2017-08-02 10:17:51,7
12799339897,5271734.0,2017-08-08 08:06:17,20
10962581448,11305918.0,2017-07-28 09:57:49,6
22279619806,11407136.0,2017-07-29 12:06:27,12
22702007929,14996618.0,2017-08-08 12:12:39,2
18362240072,10611757.0,2017-08-05 22:30:25,10
19641590692,16632239.0,2017-08-11 08:40:24,7
14805122678,13037674.0,2017-08-06 09:39:48,4
13744671867,11705265.0,2017-07-31 23:22:15,18
9094724745,12608492.0,2017-08-05 08:36:44,13
3427029808,12113894.0,2017-08-04 07:17:23,18
16472489554,16215433.0,2017-08-10 07:55:49,12
10625834078,15497625.0,2017-08-09 02:16:46,11
18976870889,10796071.0,2017-07-25 19:01:56,7
22583701334,16623178.0,2017-08-11 08:33:06,7
7409861585,9573941.0,2017-07-26 11:51:15,9
9002138222,14454284.0,2017-08-07 23:06:08,8
18566627364,12290915.0,2017-08-05 17:40:06,20
9591139886,15724592.0,2017-08-09 09:37:55,17
10465554277,15023138.0,2017-08-08 12:39:28,14
11551747378,12979551.0,2017-08-06 07:34:12,20
2936243779,14044992.0,2017-08-07 13:56:24,15
14081219804,9223656.0,2017-08-02 18:33:00,4
1196249090,15245243.0,2017-08-08 17:39:25,16
5342433146,14887886.0,2017-08-08 10:22:33,4
1648267124,12875460.0,2017-08-05 17:28:23,5
1929163318,15950675.0,2017-08-09 17:34:44,3
1238586869,11681397.0,2017-07-31 16:45:02,5
3050191299,11305034.0,2017-07-28 09:25:19,18
21928789559,13400777.0,2017-08-06 18:50:55,9
8347674487,13213148.0,2017-08-06 14:28:47,7
20066384385,11878308.0,2017-08-02 14:18:19,9
10970645570,11415092.0,2017-07-29 13:56:22,26
560819695,10502141.0,2017-08-09 15:51:36,19
21107207134,15645916.0,2017-08-09 08:03:35,8
12546599590,12957893.0,2017-08-06 05:52:33,38
16110229411,12008477.0,2017-08-03 11:42:47,8
14749229803,12350806.0,2017-08-10 19:03:40,11
5853104101,1385670.0,2017-07-25 12:28:51,13
14235335881,10601812.0,2017-07-30 16:42:31,17
2975534127,6079268.0,2017-08-10 20:15:45,17
15667795822,1178372.0,2017-07-30 14:58:40,18
9093214496,13780455.0,2017-08-07 09:01:32,9
8809933961,16595774.0,2017-08-11 06:46:08,11
4205891941,12393238.0,2017-08-04 21:25:06,11
13547384169,13734045.0,2017-08-11 11:05:55,33
22212144706,11668579.0,2017-07-31 14:59:52,3
18253189160,13214032.0,2017-08-06 14:29:59,7
4330666481,16215654.0,2017-08-10 07:47:35,18
3615301322,12917229.0,2017-08-05 21:22:41,23
8870689933,15643043.0,2017-08-09 07:59:54,7
22808350844,13767858.0,2017-08-07 08:39:04,17
22755847686,10549435.0,2017-07-24 20:02:06,8
16806696160,15161263.0,2017-08-08 15:32:38,9
10999236617,11785930.0,2017-08-01 14:41:22,9
14512052216,14777607.0,2017-08-08 08:44:26,26
14631510927,15049879.0,2017-08-08 13:11:33,7
14695806116,11797422.0,2017-08-01 16:41:35,3
14973089355,11654656.0,2017-07-31 13:26:09,6
18781514317,16295435.0,2017-08-11 07:16:10,7
11610433304,14237704.0,2017-08-07 17:47:39,17
212139718,15788240.0,2017-08-09 11:01:11,28
14564058344,11478298.0,2017-07-30 09:03:02,7
19930522695,13577135.0,2017-08-11 09:30:24,11
21776932128,14974518.0,2017-08-08 15:58:11,3
2514003707,13811174.0,2017-08-07 09:36:11,5
19408986770,11865048.0,2017-08-02 09:46:37,14
13740550221,11611119.0,2017-07-31 08:30:20,9
17683018907,16001284.0,2017-08-09 17:47:19,15
16246440678,10382801.0,2017-07-24 09:33:58,19
1913076497,10424349.0,2017-07-24 14:12:45,6
12792913789,16356652.0,2017-08-10 13:30:29,4
9796261614,16024268.0,2017-08-09 19:53:24,7
13478310983,11804273.0,2017-08-01 18:02:37,23
12452770722,11406252.0,2017-07-29 11:52:05,12
9234830326,16471793.0,2017-08-11 07:24:20,19
10071218863,10476063.0,2017-07-24 15:21:11,11
20022816428,3178422.0,2017-08-06 19:21:09,8
1283626918,14963026.0,2017-08-08 11:39:45,1
18877769961,4203641.0,2017-08-06 17:44:28,12
12667628074,8068931.0,2017-08-02 14:53:07,7
15491987226,210171.0,2017-08-11 10:56:38,31
22563109595,16573453.0,2017-08-11 05:04:13,7
19960070864,14569867.0,2017-08-08 05:35:58,10
3514991951,16204162.0,2017-08-10 07:23:19,24
21951583939,14198145.0,2017-08-07 17:02:48,12
15682610260,15120599.0,2017-08-08 14:58:05,9
9759214502,15716415.0,2017-08-09 09:29:11,18
18511554899,11387688.0,2017-07-29 07:57:49,7
22271023924,10415951.0,2017-07-24 11:20:20,9
21190821449,8375237.0,2017-07-27 04:56:43,15
5648627017,546091.0,2017-07-30 21:13:43,8
22811785250,11868142.0,2017-08-02 16:47:49,11
13129189705,16697655.0,2017-08-11 12:30:35,2
18718875795,7471568.0,2017-08-02 18:34:05,16
22582733931,13836147.0,2017-08-07 17:05:18,11
459403840,14700920.0,2017-08-08 07:58:23,10
22016438120,15576964.0,2017-08-09 06:15:37,8
10403970167,16814343.0,2017-08-11 22:03:43,13
18356482413,11043812.0,2017-07-26 17:21:29,8
4825594005,12816674.0,2017-08-05 13:18:37,12
10390141739,15641275.0,2017-08-09 07:58:28,8
7597617163,11330449.0,2017-07-28 12:59:40,9
12768397583,16447704.0,2017-08-10 17:21:11,20
11307697046,16112005.0,2017-08-09 22:45:43,10
14872493473,13294697.0,2017-08-06 16:44:42,9
15842622548,5736939.0,2017-07-31 09:54:27,14
5260889705,16253666.0,2017-08-10 15:14:19,6
22393762527,3748602.0,2017-07-29 10:35:18,50
4323591934,11418407.0,2017-08-07 13:51:28,7
4343693359,3765177.0,2017-07-28 13:45:07,22
2393083714,11249121.0,2017-07-27 20:37:35,10
18979657339,11393655.0,2017-07-29 09:06:34,4
3448049370,15236624.0,2017-08-08 17:17:21,15
7234077415,16237312.0,2017-08-10 08:32:40,4
7659988356,11335532.0,2017-07-28 14:33:02,9
12569398064,12087374.0,2017-08-04 04:49:00,4
14001813132,12943086.0,2017-08-06 12:04:32,16
9489753793,13327847.0,2017-08-08 18:58:18,16
12676448505,16613012.0,2017-08-11 07:33:43,1
10816389584,3734900.0,2017-08-02 08:44:12,16
1447545020,14885234.0,2017-08-08 10:30:46,3
10673034655,15828904.0,2017-08-09 12:00:53,8
10292111714,3038971.0,2017-07-30 12:23:47,5
11085340728,14691859.0,2017-08-08 07:51:31,13
4033189219,11352328.0,2017-07-28 17:20:26,6
20408886148,6358391.0,2017-08-04 12:52:59,20
3838322800,13867529.0,2017-08-07 10:54:18,8
5712867144,16771911.0,2017-08-11 17:47:03,10
2345493908,16715114.0,2017-08-11 13:33:29,9
19363315279,13717470.0,2017-08-07 07:23:39,16
18016471343,11659960.0,2017-07-31 14:08:50,15
15103425272,10453300.0,2017-07-24 13:37:24,4
22757522316,7847047.0,2017-07-26 14:19:26,22
1705736603,16661411.0,2017-08-11 10:16:52,7
8071045897,14892748.0,2017-08-08 13:51:24,7
18228111087,14365663.0,2017-08-07 20:25:34,41
16669115611,15310217.0,2017-08-08 18:56:37,19
14025466999,12955020.0,2017-08-06 05:44:12,38
12547448612,13198120.0,2017-08-06 14:05:08,9
15603279833,14354834.0,2017-08-07 20:10:18,9
10281031487,11379732.0,2017-07-29 05:47:52,6
14126338628,10235173.0,2017-08-05 00:18:26,35
5321258288,10355176.0,2017-07-24 08:06:27,5
9146234234,4604535.0,2017-08-10 07:20:40,20
6992341780,15696746.0,2017-08-09 09:07:28,9
16244310970,13496691.0,2017-08-06 20:46:04,6
4805814787,6851442.0,2017-07-31 13:36:42,15
5154961618,13737139.0,2017-08-07 07:46:34,18
7072838721,10806237.0,2017-07-25 19:39:25,9
9289923744,8406398.0,2017-08-06 20:16:22,10
16676830800,16479970.0,2017-08-10 19:05:43,3
5535417774,1381471.0,2017-08-05 17:57:33,7
6901924571,12890267.0,2017-08-05 18:36:27,5
9633493098,9891739.0,2017-07-25 11:25:15,7
5826912230,6337838.0,2017-07-29 14:05:01,13
875155129,12325170.0,2017-08-04 18:17:24,13
7923422398,12001847.0,2017-08-03 11:12:31,11
15602197108,189176.0,2017-08-04 13:59:37,14
1673564617,14760811.0,2017-08-08 09:43:17,7
21816764494,12597884.0,2017-08-05 08:27:04,22
13092120490,11494431.0,2017-07-30 10:24:36,4
11956117807,11482055.0,2017-07-30 09:35:19,12
21497518100,12881648.0,2017-08-05 17:56:10,11
2513401981,16796663.0,2017-08-11 20:03:49,7
3474479521,16740750.0,2017-08-11 15:10:09,10
14861532501,7978984.0,2017-08-02 06:33:07,33
21936488556,12275445.0,2017-08-04 15:44:04,3
9610498871,11855103.0,2017-08-02 08:24:39,9
12183758329,14458041.0,2017-08-07 23:24:33,35
8732403606,13394589.0,2017-08-06 18:56:49,3
21292974247,12717445.0,2017-08-05 17:28:07,21
5208239715,14212731.0,2017-08-07 17:21:52,7
5681676085,16733015.0,2017-08-11 14:34:59,6
3790266416,12812254.0,2017-08-05 13:11:06,10
3672578774,49062.0,2017-08-03 14:31:02,5
13118916594,16443063.0,2017-08-10 17:09:48,17
19890479971,10713196.0,2017-07-25 13:18:30,11
10229789189,11801621.0,2017-08-01 17:39:06,13
20534977898,12963418.0,2017-08-06 09:32:24,6
17076585359,6084351.0,2017-07-25 22:18:16,15
18185400363,15281929.0,2017-08-08 18:23:01,22
4648842179,14978054.0,2017-08-08 12:04:30,10
16687799960,12070799.0,2017-08-03 21:52:57,10
12873387477,13868192.0,2017-08-07 10:58:38,6
13391391292,9555377.0,2017-07-28 15:25:46,2
10543208119,14829542.0,2017-08-08 09:32:26,6
2691718842,16816774.0,2017-08-11 22:27:02,6
1428544973,12883858.0,2017-08-05 18:11:37,23
4101617117,13511056.0,2017-08-06 21:11:43,11
19108765424,15057172.0,2017-08-11 06:45:11,4
9276373892,11790350.0,2017-08-01 15:27:51,20
11977597024,11878529.0,2017-08-02 19:23:45,4
4868113254,12004720.0,2017-08-09 11:16:46,11
10461069599,13488956.0,2017-08-06 20:37:23,10
9001327978,2056405.0,2017-08-03 06:38:37,9
20017594002,14252511.0,2017-08-07 18:02:52,7
7552592110,14936948.0,2017-08-08 11:10:56,10
693518402,13108836.0,2017-08-06 11:50:29,7
15528323362,15460276.0,2017-08-08 23:19:24,8
18398222951,1396720.0,2017-08-06 14:08:46,17
12249342645,3164278.0,2017-07-27 15:32:49,16
22085335471,8967959.0,2017-08-01 13:40:43,13
4868701663,16446378.0,2017-08-10 17:24:22,6
17366934162,12434565.0,2017-08-05 08:49:37,12
19520317971,14120353.0,2017-08-07 15:29:41,11
22880915775,10585016.0,2017-07-24 23:55:23,15
10917265744,16061838.0,2017-08-09 20:22:05,38
16937948581,6288113.0,2017-07-25 18:29:29,2
5536367145,14835730.0,2017-08-08 09:34:07,4
22470465457,4420.0,2017-07-31 11:11:28,33
21387348905,15407457.0,2017-08-08 21:27:51,7
19792089306,12452908.0,2017-08-05 03:14:52,10
21632846995,6151093.0,2017-08-01 18:11:50,7
1183873549,10985468.0,2017-07-26 12:21:19,26
21719979436,12822420.0,2017-08-05 13:29:53,5
19598464519,13497575.0,2017-08-06 20:54:32,8
5322543459,4111042.0,2017-08-01 09:18:47,6
20343750907,10564684.0,2017-07-24 21:09:17,10
13850980903,13927199.0,2017-08-07 12:00:36,8
19141854765,15612987.0,2017-08-10 12:28:49,12
8083792520,16316872.0,2017-08-10 14:16:41,20
